bathrooms,bedrooms,brokerId,city,country,currency,datePriceChanged,dateSold,daysOnZillow,desktopWebHdpImageLink,festimate,hiResImageLink,hideZestimate,homeStatus,homeStatusForHDP,homeType,imageLink,isFeatured,isListingClaimedByCurrentSignedInUser,isListingOwnedByCurrentSignedInAgent,isPreforeclosureAuction,isPremierBuilder,isRentalWithBasePrice,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,lotId,lotId64,lotSize,mediumImageLink,openHouse,open_house_info,photoCount,price,priceChange,priceForHDP,priceReduction,rentZestimate,rentalPetsFlags,shouldHighlight,state,streetAddress,tvCollectionImageLink,tvHighResImageLink,tvImageLink,watchImageLink,yearBuilt,zestimate,zillowHasRightsToImages,zipcode,zpid
3.0,3.0,15884,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISus9r7n3vdieb1000000000.jpg,589406.0,https://photos.zillowstatic.com/p_f/ISus9r7n3vdieb1000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISus9r7n3vdieb1000000000.jpg,False,False,False,False,False,,False,False,40.599223,{u'is_FSBA': True},1827.0,-73.939987,,,1799.0,https://photos.zillowstatic.com/p_c/ISus9r7n3vdieb1000000000.jpg,,,32,799000.0,,799000.0,,2200.0,64.0,False,NY,2158 Brown St,https://photos.zillowstatic.com/p_l/ISus9r7n3vdieb1000000000.jpg,https://photos.zillowstatic.com/p_n/ISus9r7n3vdieb1000000000.jpg,https://photos.zillowstatic.com/p_m/ISus9r7n3vdieb1000000000.jpg,https://photos.zillowstatic.com/p_j/ISus9r7n3vdieb1000000000.jpg,-1,796495.0,False,11229,30745169
6.0,12.0,35,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/IS6ypk5qzboom60000000000.jpg,687324.0,https://photos.zillowstatic.com/p_f/IS6ypk5qzboom60000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/IS6ypk5qzboom60000000000.jpg,False,False,False,False,False,,False,False,40.686565,{u'is_FSBA': True},3600.0,-73.867159,,,1999.0,https://photos.zillowstatic.com/p_c/IS6ypk5qzboom60000000000.jpg,,,1,1250000.0,,1250000.0,,2455.0,128.0,False,NY,598 Ridgewood Ave,https://photos.zillowstatic.com/p_l/IS6ypk5qzboom60000000000.jpg,https://photos.zillowstatic.com/p_n/IS6ypk5qzboom60000000000.jpg,https://photos.zillowstatic.com/p_m/IS6ypk5qzboom60000000000.jpg,https://photos.zillowstatic.com/p_j/IS6ypk5qzboom60000000000.jpg,-1,928817.0,False,11208,30643081
3.0,5.0,13869,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISu4bwd0xjsqsd0000000000.jpg,413836.0,https://photos.zillowstatic.com/p_f/ISu4bwd0xjsqsd0000000000.jpg,False,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/p_g/ISu4bwd0xjsqsd0000000000.jpg,False,False,False,False,False,,False,False,40.658245,"{u'is_openHouse': True, u'is_FSBA': True}",1920.0,-73.909081,,,3001.0,https://photos.zillowstatic.com/p_c/ISu4bwd0xjsqsd0000000000.jpg,4/7 12-1pm,"{u'open_house_showing': [{u'open_house_start': 1554663600000, u'open_house_end': 1554667200000}]}",1,549000.0,,549000.0,,1999.0,,False,NY,540 Chester St,https://photos.zillowstatic.com/p_l/ISu4bwd0xjsqsd0000000000.jpg,https://photos.zillowstatic.com/p_n/ISu4bwd0xjsqsd0000000000.jpg,https://photos.zillowstatic.com/p_m/ISu4bwd0xjsqsd0000000000.jpg,https://photos.zillowstatic.com/p_j/ISu4bwd0xjsqsd0000000000.jpg,-1,559238.0,False,11212,30633333
3.0,4.0,13559,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISqhu0v1sayzbz0000000000.jpg,1652949.0,https://photos.zillowstatic.com/p_f/ISqhu0v1sayzbz0000000000.jpg,False,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/p_g/ISqhu0v1sayzbz0000000000.jpg,False,False,False,False,False,,False,False,40.65767,"{u'is_openHouse': True, u'is_FSBA': True}",2924.0,-73.978778,,,2000.0,https://photos.zillowstatic.com/p_c/ISqhu0v1sayzbz0000000000.jpg,Sun. 1-2:30pm,"{u'open_house_showing': [{u'open_house_start': 1554062400000, u'open_house_end': 1554067800000}]}",12,2550000.0,,2550000.0,,2300.0,,False,NY,10 Sherman St,https://photos.zillowstatic.com/p_l/ISqhu0v1sayzbz0000000000.jpg,https://photos.zillowstatic.com/p_n/ISqhu0v1sayzbz0000000000.jpg,https://photos.zillowstatic.com/p_m/ISqhu0v1sayzbz0000000000.jpg,https://photos.zillowstatic.com/p_j/ISqhu0v1sayzbz0000000000.jpg,-1,2233715.0,False,11215,30589260
3.0,3.0,13559,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISap1367x8eo7m1000000000.jpg,,https://photos.zillowstatic.com/p_f/ISap1367x8eo7m1000000000.jpg,False,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/p_g/ISap1367x8eo7m1000000000.jpg,False,False,False,False,False,,False,False,40.665699,"{u'is_openHouse': True, u'is_FSBA': True}",1417.0,-73.980598,162536.0,162536.0,-1.0,https://photos.zillowstatic.com/p_c/ISap1367x8eo7m1000000000.jpg,Thu. 12-1:30pm,"{u'open_house_showing': [{u'open_house_start': 1553799600000, u'open_house_end': 1553805000000}]}",13,2350000.0,,2350000.0,,,,False,NY,585 10th St # 3,https://photos.zillowstatic.com/p_l/ISap1367x8eo7m1000000000.jpg,https://photos.zillowstatic.com/p_n/ISap1367x8eo7m1000000000.jpg,https://photos.zillowstatic.com/p_m/ISap1367x8eo7m1000000000.jpg,https://photos.zillowstatic.com/p_j/ISap1367x8eo7m1000000000.jpg,-1,,False,11215,2101944428
2.0,3.0,4385,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISyj5to1svmb8n1000000000.jpg,1558783.0,https://photos.zillowstatic.com/p_f/ISyj5to1svmb8n1000000000.jpg,False,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/p_g/ISyj5to1svmb8n1000000000.jpg,False,False,False,False,False,,False,False,40.65797,"{u'is_openHouse': True, u'is_FSBA': True}",1452.0,-73.979897,,,1700.0,https://photos.zillowstatic.com/p_c/ISyj5to1svmb8n1000000000.jpg,Sun. 1:30-3pm,"{u'open_house_showing': [{u'open_house_start': 1554064200000, u'open_house_end': 1554069600000}]}",12,1675000.0,,1675000.0,,2850.0,128.0,False,NY,45 Fuller Pl,https://photos.zillowstatic.com/p_l/ISyj5to1svmb8n1000000000.jpg,https://photos.zillowstatic.com/p_n/ISyj5to1svmb8n1000000000.jpg,https://photos.zillowstatic.com/p_m/ISyj5to1svmb8n1000000000.jpg,https://photos.zillowstatic.com/p_j/ISyj5to1svmb8n1000000000.jpg,-1,2106464.0,False,11215,30589153
2.0,2.0,4385,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISijmteiltz0nn1000000000.jpg,471218.0,https://photos.zillowstatic.com/p_f/ISijmteiltz0nn1000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISijmteiltz0nn1000000000.jpg,False,False,False,False,False,,False,False,40.630257,{u'is_FSBA': True},1026.0,-73.970497,,,-1.0,https://photos.zillowstatic.com/p_c/ISijmteiltz0nn1000000000.jpg,,,8,695000.0,,695000.0,,2400.0,128.0,False,NY,622 Foster Ave # 2C,https://photos.zillowstatic.com/p_l/ISijmteiltz0nn1000000000.jpg,https://photos.zillowstatic.com/p_n/ISijmteiltz0nn1000000000.jpg,https://photos.zillowstatic.com/p_m/ISijmteiltz0nn1000000000.jpg,https://photos.zillowstatic.com/p_j/ISijmteiltz0nn1000000000.jpg,-1,636782.0,False,11230,89067833
2.0,2.0,4385,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/IS6i13vppzm0bn1000000000.jpg,797252.0,https://photos.zillowstatic.com/p_f/IS6i13vppzm0bn1000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/IS6i13vppzm0bn1000000000.jpg,False,False,False,False,False,,False,False,40.666897,"{u'is_openHouse': True, u'is_FSBA': True}",1000.0,-73.978634,,,3030.0,https://photos.zillowstatic.com/p_c/IS6i13vppzm0bn1000000000.jpg,Sun. 2-3:30pm,"{u'open_house_showing': [{u'open_house_start': 1554066000000, u'open_house_end': 1554071400000}]}",10,975000.0,,975000.0,,2500.0,128.0,False,NY,708 8th Ave APT 4R,https://photos.zillowstatic.com/p_l/IS6i13vppzm0bn1000000000.jpg,https://photos.zillowstatic.com/p_n/IS6i13vppzm0bn1000000000.jpg,https://photos.zillowstatic.com/p_m/IS6i13vppzm0bn1000000000.jpg,https://photos.zillowstatic.com/p_j/IS6i13vppzm0bn1000000000.jpg,-1,1077368.0,False,11215,79711134
1.0,1.0,4385,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISyzpnurbl29fn1000000000.jpg,279168.0,https://photos.zillowstatic.com/p_f/ISyzpnurbl29fn1000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISyzpnurbl29fn1000000000.jpg,False,False,False,False,False,,False,False,40.633082,"{u'is_openHouse': True, u'is_FSBA': True}",82440.0,-73.946415,1004192288.0,1004192288.0,19050.0,https://photos.zillowstatic.com/p_c/ISyzpnurbl29fn1000000000.jpg,Sun. 3-4pm,"{u'open_house_showing': [{u'open_house_start': 1554069600000, u'open_house_end': 1554073200000}]}",10,299000.0,,299000.0,,1900.0,,False,NY,745 E 31st St APT 4A,https://photos.zillowstatic.com/p_l/ISyzpnurbl29fn1000000000.jpg,https://photos.zillowstatic.com/p_n/ISyzpnurbl29fn1000000000.jpg,https://photos.zillowstatic.com/p_m/ISyzpnurbl29fn1000000000.jpg,https://photos.zillowstatic.com/p_j/ISyzpnurbl29fn1000000000.jpg,-1,348960.0,False,11210,245039327
3.0,6.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISmis4cqqtfapo1000000000.jpg,,https://photos.zillowstatic.com/p_f/ISmis4cqqtfapo1000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISmis4cqqtfapo1000000000.jpg,False,False,False,False,False,,False,False,40.62981,{u'is_FSBA': True},3360.0,-74.020693,,,1933.0,https://photos.zillowstatic.com/p_c/ISmis4cqqtfapo1000000000.jpg,,,3,1198000.0,,1198000.0,,2300.0,,False,NY,555 74th St,https://photos.zillowstatic.com/p_l/ISmis4cqqtfapo1000000000.jpg,https://photos.zillowstatic.com/p_n/ISmis4cqqtfapo1000000000.jpg,https://photos.zillowstatic.com/p_m/ISmis4cqqtfapo1000000000.jpg,https://photos.zillowstatic.com/p_j/ISmis4cqqtfapo1000000000.jpg,-1,,False,11209,30694635
2.0,4.0,14258,Brooklyn,USA,USD,,0,-1,https://www.zillowstatic.com/static/images/nophoto_p_h.png,910982.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://www.zillowstatic.com/static/images/nophoto_p_g.png,False,False,False,False,False,,False,False,40.622079,"{u'is_openHouse': True, u'is_FSBA': True}",2000.0,-74.014548,,,1999.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,Wed. 4:30-5pm,"{u'open_house_showing': [{u'open_house_start': 1553729400000, u'open_house_end': 1553731200000}]}",0,1295000.0,,1295000.0,,2350.0,64.0,False,NY,1041 78th St,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,-1,1231057.0,False,11228,30696692
4.0,5.0,14641,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISeozz2bhooyjv0000000000.jpg,1192700.0,https://photos.zillowstatic.com/p_f/ISeozz2bhooyjv0000000000.jpg,True,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/p_g/ISeozz2bhooyjv0000000000.jpg,False,False,False,False,False,,False,False,40.682345,"{u'is_openHouse': True, u'is_FSBA': True}",3168.0,-73.923604,,,1873.0,https://photos.zillowstatic.com/p_c/ISeozz2bhooyjv0000000000.jpg,4/6 1-3pm,"{u'open_house_showing': [{u'open_house_start': 1554580800000, u'open_house_end': 1554588000000}]}",7,1600000.0,,1600000.0,,2800.0,,False,NY,478 Decatur St,https://photos.zillowstatic.com/p_l/ISeozz2bhooyjv0000000000.jpg,https://photos.zillowstatic.com/p_n/ISeozz2bhooyjv0000000000.jpg,https://photos.zillowstatic.com/p_m/ISeozz2bhooyjv0000000000.jpg,https://photos.zillowstatic.com/p_j/ISeozz2bhooyjv0000000000.jpg,-1,1611757.0,False,11233,30606171
2.0,2.0,13869,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISm6nkntopxyq81000000000.jpg,300853.0,https://photos.zillowstatic.com/p_f/ISm6nkntopxyq81000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISm6nkntopxyq81000000000.jpg,False,False,False,False,False,,False,False,40.64352,{u'is_FSBA': True},900.0,-73.9136,,,10000.0,https://photos.zillowstatic.com/p_c/ISm6nkntopxyq81000000000.jpg,,,2,465000.0,,465000.0,,2050.0,128.0,False,NY,544 E 87th St # 3,https://photos.zillowstatic.com/p_l/ISm6nkntopxyq81000000000.jpg,https://photos.zillowstatic.com/p_n/ISm6nkntopxyq81000000000.jpg,https://photos.zillowstatic.com/p_m/ISm6nkntopxyq81000000000.jpg,https://photos.zillowstatic.com/p_j/ISm6nkntopxyq81000000000.jpg,-1,406559.0,False,11236,123981636
2.0,7.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISq51yn7pvpvu20000000000.jpg,763625.0,https://photos.zillowstatic.com/p_f/ISq51yn7pvpvu20000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISq51yn7pvpvu20000000000.jpg,False,False,False,False,False,,False,False,40.626115,{u'is_FSBA': True},1244.0,-74.000574,,,3000.0,https://photos.zillowstatic.com/p_c/ISq51yn7pvpvu20000000000.jpg,,,3,1299000.0,,1299000.0,,2400.0,128.0,False,NY,1316 64th St,https://photos.zillowstatic.com/p_l/ISq51yn7pvpvu20000000000.jpg,https://photos.zillowstatic.com/p_n/ISq51yn7pvpvu20000000000.jpg,https://photos.zillowstatic.com/p_m/ISq51yn7pvpvu20000000000.jpg,https://photos.zillowstatic.com/p_j/ISq51yn7pvpvu20000000000.jpg,-1,1031926.0,False,11219,30689400
2.0,3.0,13559,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/IS6q7t9qipwpl20000000000.jpg,,https://photos.zillowstatic.com/p_f/IS6q7t9qipwpl20000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/IS6q7t9qipwpl20000000000.jpg,False,False,False,False,False,,False,False,40.671001,"{u'is_openHouse': True, u'is_FSBA': True}",1749.0,-73.9729,161542.0,161542.0,-1.0,https://photos.zillowstatic.com/p_c/IS6q7t9qipwpl20000000000.jpg,Sun. 12:30-2pm,"{u'open_house_showing': [{u'open_house_start': 1554060600000, u'open_house_end': 1554066000000}]}",11,2200000.0,,2200000.0,,,128.0,False,NY,42 Montgomery Pl # 2,https://photos.zillowstatic.com/p_l/IS6q7t9qipwpl20000000000.jpg,https://photos.zillowstatic.com/p_n/IS6q7t9qipwpl20000000000.jpg,https://photos.zillowstatic.com/p_m/IS6q7t9qipwpl20000000000.jpg,https://photos.zillowstatic.com/p_j/IS6q7t9qipwpl20000000000.jpg,-1,,False,11215,2102275535
1.0,3.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/IS2rh2jpgno59k1000000000.jpg,593620.0,https://photos.zillowstatic.com/p_f/IS2rh2jpgno59k1000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/IS2rh2jpgno59k1000000000.jpg,False,False,False,False,False,,False,False,40.594052,{u'is_FSBA': True},1408.0,-73.956729,,,2500.0,https://photos.zillowstatic.com/p_c/IS2rh2jpgno59k1000000000.jpg,,,2,999000.0,,999000.0,,2250.0,64.0,False,NY,2302 E 14th St,https://photos.zillowstatic.com/p_l/IS2rh2jpgno59k1000000000.jpg,https://photos.zillowstatic.com/p_n/IS2rh2jpgno59k1000000000.jpg,https://photos.zillowstatic.com/p_m/IS2rh2jpgno59k1000000000.jpg,https://photos.zillowstatic.com/p_j/IS2rh2jpgno59k1000000000.jpg,-1,802190.0,False,11229,30746593
1.0,0.0,14224,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISqdj5gz1kx6fl1000000000.jpg,585529.0,https://photos.zillowstatic.com/p_f/ISqdj5gz1kx6fl1000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISqdj5gz1kx6fl1000000000.jpg,True,False,False,False,False,,False,False,40.703212,"{u'is_openHouse': True, u'is_FSBA': True}",565.0,-73.985941,,,21740.0,https://photos.zillowstatic.com/p_c/ISqdj5gz1kx6fl1000000000.jpg,Sun. 12-1pm,"{u'open_house_showing': [{u'open_house_start': 1554058800000, u'open_house_end': 1554062400000}]}",7,799000.0,,799000.0,,2700.0,128.0,False,NY,205 Water St APT 6L,https://photos.zillowstatic.com/p_l/ISqdj5gz1kx6fl1000000000.jpg,https://photos.zillowstatic.com/p_n/ISqdj5gz1kx6fl1000000000.jpg,https://photos.zillowstatic.com/p_m/ISqdj5gz1kx6fl1000000000.jpg,https://photos.zillowstatic.com/p_j/ISqdj5gz1kx6fl1000000000.jpg,-1,791256.0,False,11201,115876415
2.0,3.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISa1fhfmt3hcfl1000000000.jpg,562290.0,https://photos.zillowstatic.com/p_f/ISa1fhfmt3hcfl1000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISa1fhfmt3hcfl1000000000.jpg,False,False,False,False,False,,False,False,40.61328,"{u'is_openHouse': True, u'is_FSBA': True}",1044.0,-73.932395,,,2092.0,https://photos.zillowstatic.com/p_c/ISa1fhfmt3hcfl1000000000.jpg,Wed. 6-8pm,"{u'open_house_showing': [{u'open_house_start': 1553734800000, u'open_house_end': 1553742000000}]}",23,799000.0,,799000.0,,2325.0,192.0,False,NY,1843 E 38th St,https://photos.zillowstatic.com/p_l/ISa1fhfmt3hcfl1000000000.jpg,https://photos.zillowstatic.com/p_n/ISa1fhfmt3hcfl1000000000.jpg,https://photos.zillowstatic.com/p_m/ISa1fhfmt3hcfl1000000000.jpg,https://photos.zillowstatic.com/p_j/ISa1fhfmt3hcfl1000000000.jpg,-1,702863.0,False,11234,143054574
4.0,4.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISy78jp1bvb1dl1000000000.jpg,957919.0,https://photos.zillowstatic.com/p_f/ISy78jp1bvb1dl1000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISy78jp1bvb1dl1000000000.jpg,False,False,False,False,False,,False,False,40.613772,{u'is_FSBA': True},2000.0,-73.908709,,,5100.0,https://photos.zillowstatic.com/p_c/ISy78jp1bvb1dl1000000000.jpg,,,7,1499000.0,,1499000.0,,2300.0,,False,NY,2272 E 65th St,https://photos.zillowstatic.com/p_l/ISy78jp1bvb1dl1000000000.jpg,https://photos.zillowstatic.com/p_n/ISy78jp1bvb1dl1000000000.jpg,https://photos.zillowstatic.com/p_m/ISy78jp1bvb1dl1000000000.jpg,https://photos.zillowstatic.com/p_j/ISy78jp1bvb1dl1000000000.jpg,-1,1294486.0,False,11234,30788331
3.0,5.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISegdhj77hm67l0000000000.jpg,901112.0,https://photos.zillowstatic.com/p_f/ISegdhj77hm67l0000000000.jpg,False,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/p_g/ISegdhj77hm67l0000000000.jpg,False,False,False,False,False,,False,False,40.589343,"{u'is_openHouse': True, u'is_FSBA': True}",2240.0,-73.967818,,,2042.0,https://photos.zillowstatic.com/p_c/ISegdhj77hm67l0000000000.jpg,Sun. 12-3pm,"{u'open_house_showing': [{u'open_house_start': 1554058800000, u'open_house_end': 1554069600000}]}",15,1145000.0,,1145000.0,,2400.0,128.0,False,NY,2459 E 2nd St,https://photos.zillowstatic.com/p_l/ISegdhj77hm67l0000000000.jpg,https://photos.zillowstatic.com/p_n/ISegdhj77hm67l0000000000.jpg,https://photos.zillowstatic.com/p_m/ISegdhj77hm67l0000000000.jpg,https://photos.zillowstatic.com/p_j/ISegdhj77hm67l0000000000.jpg,-1,1217719.0,False,11223,30739470
1.0,2.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISin9mv1cvojek1000000000.jpg,727103.0,https://photos.zillowstatic.com/p_f/ISin9mv1cvojek1000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISin9mv1cvojek1000000000.jpg,False,False,False,False,False,,False,False,40.6926,{u'is_FSBA': True},1093.0,-73.985,1003179843.0,1003179843.0,-1.0,https://photos.zillowstatic.com/p_c/ISin9mv1cvojek1000000000.jpg,,,18,1050000.0,,1050000.0,,3500.0,128.0,False,NY,365 Bridge St APT 2D,https://photos.zillowstatic.com/p_l/ISin9mv1cvojek1000000000.jpg,https://photos.zillowstatic.com/p_n/ISin9mv1cvojek1000000000.jpg,https://photos.zillowstatic.com/p_m/ISin9mv1cvojek1000000000.jpg,https://photos.zillowstatic.com/p_j/ISin9mv1cvojek1000000000.jpg,-1,982572.0,False,11201,2131017804
2.0,3.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/IS6av0j3wgerfm1000000000.jpg,,https://photos.zillowstatic.com/p_f/IS6av0j3wgerfm1000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/IS6av0j3wgerfm1000000000.jpg,False,False,False,False,False,,False,False,40.602901,"{u'is_openHouse': True, u'is_FSBA': True}",1526.0,-73.951896,2009820701.0,2009820701.0,-1.0,https://photos.zillowstatic.com/p_c/IS6av0j3wgerfm1000000000.jpg,Sun. 1-3pm,"{u'open_house_showing': [{u'open_house_start': 1554062400000, u'open_house_end': 1554069600000}]}",14,999000.0,,999000.0,,,,False,NY,2409 Ocean Ave APT 7A,https://photos.zillowstatic.com/p_l/IS6av0j3wgerfm1000000000.jpg,https://photos.zillowstatic.com/p_n/IS6av0j3wgerfm1000000000.jpg,https://photos.zillowstatic.com/p_m/IS6av0j3wgerfm1000000000.jpg,https://photos.zillowstatic.com/p_j/IS6av0j3wgerfm1000000000.jpg,-1,,False,11229,2085250944
3.0,3.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISegxc1a0pmofm1000000000.jpg,,https://photos.zillowstatic.com/p_f/ISegxc1a0pmofm1000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISegxc1a0pmofm1000000000.jpg,False,False,False,False,False,,False,False,40.624599,{u'is_FSBA': True},,-73.908401,,,-1.0,https://photos.zillowstatic.com/p_c/ISegxc1a0pmofm1000000000.jpg,,,1,589000.0,,589000.0,,,,False,NY,28 Cove Ln,https://photos.zillowstatic.com/p_l/ISegxc1a0pmofm1000000000.jpg,https://photos.zillowstatic.com/p_n/ISegxc1a0pmofm1000000000.jpg,https://photos.zillowstatic.com/p_m/ISegxc1a0pmofm1000000000.jpg,https://photos.zillowstatic.com/p_j/ISegxc1a0pmofm1000000000.jpg,-1,,False,11234,2085250943
3.0,5.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISi3mqj2p3509k1000000000.jpg,936137.0,https://photos.zillowstatic.com/p_f/ISi3mqj2p3509k1000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISi3mqj2p3509k1000000000.jpg,False,False,False,False,False,,False,False,40.690094,{u'is_FSBA': True},2961.0,-73.931954,,,2100.0,https://photos.zillowstatic.com/p_c/ISi3mqj2p3509k1000000000.jpg,,,1,1500000.0,,1500000.0,,2500.0,,False,NY,727 Lexington Ave,https://photos.zillowstatic.com/p_l/ISi3mqj2p3509k1000000000.jpg,https://photos.zillowstatic.com/p_n/ISi3mqj2p3509k1000000000.jpg,https://photos.zillowstatic.com/p_m/ISi3mqj2p3509k1000000000.jpg,https://photos.zillowstatic.com/p_j/ISi3mqj2p3509k1000000000.jpg,-1,1265051.0,False,11221,30602977
2.0,2.0,4398,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISq9o229tbdx8k1000000000.jpg,1305094.0,https://photos.zillowstatic.com/p_f/ISq9o229tbdx8k1000000000.jpg,True,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISq9o229tbdx8k1000000000.jpg,False,False,False,False,False,,False,False,40.703539,{u'is_FSBA': True},1293.0,-73.990234,,,-1.0,https://photos.zillowstatic.com/p_c/ISq9o229tbdx8k1000000000.jpg,,,13,1725000.0,,1725000.0,,6700.0,134.0,False,NY,1 Main St APT 11F,https://photos.zillowstatic.com/p_l/ISq9o229tbdx8k1000000000.jpg,https://photos.zillowstatic.com/p_n/ISq9o229tbdx8k1000000000.jpg,https://photos.zillowstatic.com/p_m/ISq9o229tbdx8k1000000000.jpg,https://photos.zillowstatic.com/p_j/ISq9o229tbdx8k1000000000.jpg,-1,1763641.0,False,11201,30566171
1.0,1.0,35,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISqlp7kr6ng42j0000000000.jpg,,https://photos.zillowstatic.com/p_f/ISqlp7kr6ng42j0000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISqlp7kr6ng42j0000000000.jpg,False,False,False,False,False,,False,False,40.60971,"{u'is_openHouse': True, u'is_FSBA': True}",657.0,-73.95347,2009818780.0,2009818780.0,-1.0,https://photos.zillowstatic.com/p_c/ISqlp7kr6ng42j0000000000.jpg,Sun. 1-3pm,"{u'open_house_showing': [{u'open_house_start': 1554062400000, u'open_house_end': 1554069600000}]}",10,525000.0,,525000.0,,,128.0,False,NY,2128 Ocean Ave # 3B,https://photos.zillowstatic.com/p_l/ISqlp7kr6ng42j0000000000.jpg,https://photos.zillowstatic.com/p_n/ISqlp7kr6ng42j0000000000.jpg,https://photos.zillowstatic.com/p_m/ISqlp7kr6ng42j0000000000.jpg,https://photos.zillowstatic.com/p_j/ISqlp7kr6ng42j0000000000.jpg,-1,,False,11229,2086524261
